oaColorName;publicationId;year;publisherId;publisherName;journalId;journalTitle
Hybrid;pub.1059171509;2016;pblshr.1000266;IOP Publishing;jour.1046258;Journal of Instrumentation
Closed;pub.1059174004;2016;pblshr.1000266;IOP Publishing;jour.1038049;Bioinspiration & Biomimetics
Closed;pub.1059174465;2016;pblshr.1000266;IOP Publishing;jour.1084797;Journal of Physics A: Mathematical and Theoretical
Closed;pub.1059182933;2016;pblshr.1000266;IOP Publishing;jour.1143371;2D Materials
Closed;pub.1059183207;2016;pblshr.1000266;IOP Publishing;jour.1138827;Materials Research Express
Grün;pub.1059302269;2017;pblshr.1000278;Mary Ann Liebert;jour.1095180;Journal of Neurotrauma
Bronze;pub.1059380729;2016;pblshr.1000286;Oxford University Press (OUP);jour.1017007;American Journal of Clinical Pathology
Bronze;pub.1059394741;2016;pblshr.1000286;Oxford University Press (OUP);jour.1100417;Annals of Oncology
Grün;pub.1059395390;2016;pblshr.1000286;Oxford University Press (OUP);jour.1017220;Annals of Botany
Hybrid;pub.1059415139;2017;pblshr.1000286;Oxford University Press (OUP);jour.1345383;Bioinformatics
Grün;pub.1059422277;2016;pblshr.1000286;Oxford University Press (OUP);jour.1019225;Biometrika
Grün;pub.1059422461;2017;pblshr.1000286;Oxford University Press (OUP);jour.1012884;BioScience
Grün;pub.1059424931;2016;pblshr.1000078;Elsevier;jour.1017306;British Journal of Anaesthesia
Bronze;pub.1059436985;2017;pblshr.1000286;Oxford University Press (OUP);jour.1017926;British Medical Bulletin
Bronze;pub.1059458592;2016;pblshr.1000286;Oxford University Press (OUP);jour.1327770;Cerebral Cortex
Hybrid;pub.1059458946;2017;pblshr.1000286;Oxford University Press (OUP);jour.1327770;Cerebral Cortex
Bronze;pub.1059458960;2017;pblshr.1000286;Oxford University Press (OUP);jour.1327770;Cerebral Cortex
Hybrid;pub.1059459010;2017;pblshr.1000286;Oxford University Press (OUP);jour.1327770;Cerebral Cortex
Bronze;pub.1059488988;2016;pblshr.1000286;Oxford University Press (OUP);jour.1007282;Cardiovascular Research
Closed;pub.1059501195;2015;pblshr.1000286;Oxford University Press (OUP);jour.1081694;Environmental Entomology
Grün;pub.1059501485;2015;pblshr.1000286;Oxford University Press (OUP);jour.1021359;European Heart Journal - Cardiovascular Imaging
Bronze;pub.1059551367;2016;pblshr.1000286;Oxford University Press (OUP);jour.1097935;European Journal of Cardio-thoracic Surgery
Bronze;pub.1059576998;2016;pblshr.1000286;Oxford University Press (OUP);jour.1091325;European Heart Journal
Bronze;pub.1059577077;2016;pblshr.1000286;Oxford University Press (OUP);jour.1091325;European Heart Journal
Grün;pub.1059577315;2016;pblshr.1000286;Oxford University Press (OUP);jour.1091325;European Heart Journal
Bronze;pub.1059577346;2017;pblshr.1000286;Oxford University Press (OUP);jour.1091325;European Heart Journal
Closed;pub.1059577666;2016;pblshr.1000286;Oxford University Press (OUP);jour.1020804;EP Europace
Bronze;pub.1059580333;2015;pblshr.1000286;Oxford University Press (OUP);jour.1297444;FEMS Microbiology Ecology
Grün;pub.1059580353;2016;pblshr.1000286;Oxford University Press (OUP);jour.1297444;FEMS Microbiology Ecology
Bronze;pub.1059580760;2016;pblshr.1000286;Oxford University Press (OUP);jour.1312178;FEMS Microbiology Letters
Bronze;pub.1059580796;2016;pblshr.1000286;Oxford University Press (OUP);jour.1312178;FEMS Microbiology Letters
Closed;pub.1059590400;2016;pblshr.1000286;Oxford University Press (OUP);jour.1043495;Forestry
Grün;pub.1059645606;2015;pblshr.1000286;Oxford University Press (OUP);jour.1102504;Human Molecular Genetics
Grün;pub.1059645640;2015;pblshr.1000286;Oxford University Press (OUP);jour.1102504;Human Molecular Genetics
Grün;pub.1059645730;2016;pblshr.1000286;Oxford University Press (OUP);jour.1102504;Human Molecular Genetics
Grün;pub.1059645962;2016;pblshr.1000286;Oxford University Press (OUP);jour.1102504;Human Molecular Genetics
Hybrid;pub.1059646066;2016;pblshr.1000286;Oxford University Press (OUP);jour.1102504;Human Molecular Genetics
Bronze;pub.1059665668;2016;pblshr.1000286;Oxford University Press (OUP);jour.1031596;Interactive Cardiovascular and Thoracic Surgery
Grün;pub.1059683468;2016;pblshr.1000286;Oxford University Press (OUP);jour.1048605;Information and Inference A Journal of the IMA
Grün;pub.1059692328;2018;pblshr.1000286;Oxford University Press (OUP);jour.1270796;International Mathematics Research Notices
Grün;pub.1059786557;2016;pblshr.1000286;Oxford University Press (OUP);jour.1017744;Journal of Heredity
Closed;pub.1059824318;2016;pblshr.1000286;Oxford University Press (OUP);jour.1043491;Journal of Semantics
Closed;pub.1059824405;2016;pblshr.1000286;Oxford University Press (OUP);jour.1358996;Chinese Journal of Plant Ecology
Grün;pub.1059858642;2016;pblshr.1000286;Oxford University Press (OUP);jour.1126669;Journal of Experimental Botany
Bronze;pub.1059923128;2016;pblshr.1000286;Oxford University Press (OUP);jour.1095198;Molecular Biology and Evolution
Gold;pub.1059932110;2017;pblshr.1000286;Oxford University Press (OUP);jour.1018982;Nucleic Acids Research
Gold;pub.1059932145;2017;pblshr.1000286;Oxford University Press (OUP);jour.1018982;Nucleic Acids Research
Gold;pub.1059932182;2017;pblshr.1000286;Oxford University Press (OUP);jour.1018982;Nucleic Acids Research
Grün;pub.1060023792;2016;pblshr.1000286;Oxford University Press (OUP);jour.1037849;Social Cognitive and Affective Neuroscience
Hybrid;pub.1060023885;2017;pblshr.1000286;Oxford University Press (OUP);jour.1037849;Social Cognitive and Affective Neuroscience
Grün;pub.1060023928;2015;pblshr.1000286;Oxford University Press (OUP);jour.1013236;Schizophrenia Bulletin
Grün;pub.1060023982;2016;pblshr.1000286;Oxford University Press (OUP);jour.1013236;Schizophrenia Bulletin
Grün;pub.1060023991;2016;pblshr.1000286;Oxford University Press (OUP);jour.1013236;Schizophrenia Bulletin
Grün;pub.1060023992;2016;pblshr.1000286;Oxford University Press (OUP);jour.1013236;Schizophrenia Bulletin
Grün;pub.1060024017;2016;pblshr.1000286;Oxford University Press (OUP);jour.1013236;Schizophrenia Bulletin
Grün;pub.1060027334;2016;pblshr.1000286;Oxford University Press (OUP);jour.1048435;Socio-Economic Review
Grün;pub.1060057216;2015;pblshr.1000286;Oxford University Press (OUP);jour.1327390;Tree Physiology
Bronze;pub.1060057223;2016;pblshr.1000286;Oxford University Press (OUP);jour.1327390;Tree Physiology
Bronze;pub.1060057241;2015;pblshr.1000286;Oxford University Press (OUP);jour.1327390;Tree Physiology
Bronze;pub.1060057350;2017;pblshr.1000286;Oxford University Press (OUP);jour.1327390;Tree Physiology
Grün;pub.1060065364;2019;pblshr.1000286;Oxford University Press (OUP);jour.1028050;The World Bank Economic Review
Bronze;pub.1060099414;2017;pblshr.1001665;Scientific Societies;jour.1109056;Phytopathology
Bronze;pub.1060099561;2016;pblshr.1001665;Scientific Societies;jour.1109056;Phytopathology
Bronze;pub.1060099634;2015;pblshr.1001665;Scientific Societies;jour.1109056;Phytopathology
Bronze;pub.1060099640;2015;pblshr.1001665;Scientific Societies;jour.1109056;Phytopathology
Hybrid;pub.1060390224;2016;pblshr.1000345;Microbiology Society;jour.1007277;Journal of General Virology
Grün;pub.1060393921;2015;pblshr.1000345;Microbiology Society;jour.1017743;Microbiology
Gold;pub.1060407287;2016;pblshr.1000246;Cold Spring Harbor Laboratory;jour.1097556;Genes & Development
Gold;pub.1060407477;2017;pblshr.1000246;Cold Spring Harbor Laboratory;jour.1101964;Genome Research
Gold;pub.1060407513;2017;pblshr.1000246;Cold Spring Harbor Laboratory;jour.1101964;Genome Research
Closed;pub.1060517727;2015;pblshr.1000016;American Physical Society (APS);jour.1050249;Physical Review Applied
Closed;pub.1060517759;2015;pblshr.1000016;American Physical Society (APS);jour.1050249;Physical Review Applied
Hybrid;pub.1060646220;2015;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Closed;pub.1060646467;2015;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Hybrid;pub.1060646547;2015;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Grün;pub.1060646763;2015;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Closed;pub.1060646914;2015;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Hybrid;pub.1060646929;2015;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Hybrid;pub.1060647514;2015;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Grün;pub.1060648303;2015;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Hybrid;pub.1060648868;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Grün;pub.1060649164;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Grün;pub.1060649171;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Grün;pub.1060649347;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Grün;pub.1060649361;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Closed;pub.1060649470;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Grün;pub.1060649482;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Grün;pub.1060649556;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Grün;pub.1060650001;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Grün;pub.1060650827;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Grün;pub.1060652226;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Grün;pub.1060653178;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Hybrid;pub.1060653383;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Grün;pub.1060653545;2016;pblshr.1000016;American Physical Society (APS);jour.1320488;Physical Review B
Hybrid;pub.1060710017;2015;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1060710496;2015;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1060710712;2015;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Grün;pub.1060711255;2015;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Grün;pub.1060711317;2015;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1060711728;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1060711730;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1060711731;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1060711732;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Grün;pub.1060711886;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1060712019;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1060712025;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1060712900;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1060713226;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1060713484;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Grün;pub.1060713507;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Grün;pub.1060713618;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1060714316;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Grün;pub.1060714786;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Grün;pub.1060714808;2016;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1060714893;2017;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Closed;pub.1060747399;2015;pblshr.1000016;American Physical Society (APS);jour.1312290;Physical Review E
Grün;pub.1060747518;2015;pblshr.1000016;American Physical Society (APS);jour.1312290;Physical Review E
Closed;pub.1060747997;2015;pblshr.1000016;American Physical Society (APS);jour.1312290;Physical Review E
Grün;pub.1060748158;2015;pblshr.1000016;American Physical Society (APS);jour.1312290;Physical Review E
Hybrid;pub.1060748357;2015;pblshr.1000016;American Physical Society (APS);jour.1312290;Physical Review E
Grün;pub.1060749179;2016;pblshr.1000016;American Physical Society (APS);jour.1312290;Physical Review E
Grün;pub.1060749699;2016;pblshr.1000016;American Physical Society (APS);jour.1312290;Physical Review E
Grün;pub.1060749909;2016;pblshr.1000016;American Physical Society (APS);jour.1312290;Physical Review E
Hybrid;pub.1060750206;2016;pblshr.1000016;American Physical Society (APS);jour.1312290;Physical Review E
Grün;pub.1060750869;2016;pblshr.1000016;American Physical Society (APS);jour.1312290;Physical Review E
Grün;pub.1060763536;2015;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Grün;pub.1060763946;2015;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Hybrid;pub.1060764245;2015;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Closed;pub.1060764294;2015;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Closed;pub.1060764447;2015;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Closed;pub.1060764557;2015;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Hybrid;pub.1060764570;2015;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Hybrid;pub.1060765092;2016;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Grün;pub.1060765191;2016;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Closed;pub.1060765245;2016;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Hybrid;pub.1060765308;2016;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Grün;pub.1060765521;2016;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Grün;pub.1060765657;2016;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Hybrid;pub.1060765761;2016;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Hybrid;pub.1060765833;2016;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Hybrid;pub.1060765875;2016;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Closed;pub.1060766480;2016;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Grün;pub.1060766640;2016;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Closed;pub.1060767084;2017;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Grün;pub.1060839790;2016;pblshr.1000016;American Physical Society (APS);jour.1018362;Reviews of Modern Physics
Grün;pub.1060841745;2016;pblshr.1000037;American Society of Plant Biologists (ASPB);jour.1018314;Plant Physiology
Grün;pub.1060842233;2016;pblshr.1000037;American Society of Plant Biologists (ASPB);jour.1102472;The Plant Cell
Grün;pub.1060842293;2016;pblshr.1000037;American Society of Plant Biologists (ASPB);jour.1102472;The Plant Cell
Gold;pub.1061252394;2017;pblshr.1000263;Institute of Electrical and Electronics Engineers (IEEE);jour.1050631;IEEE Access
Closed;pub.1061280798;2016;pblshr.1000263;Institute of Electrical and Electronics Engineers (IEEE);jour.1142389;IEEE Internet of Things Journal
Closed;pub.1061298113;2016;pblshr.1000263;Institute of Electrical and Electronics Engineers (IEEE);jour.1022875;Proceedings of the IEEE
Closed;pub.1061319091;2016;pblshr.1000263;Institute of Electrical and Electronics Engineers (IEEE);jour.1033569;IEEE Journal on Selected Areas in Communications
Grün;pub.1061324034;2015;pblshr.1000263;Institute of Electrical and Electronics Engineers (IEEE);jour.1033572;IEEE Sensors Journal
Closed;pub.1061332309;2017;pblshr.1000263;Institute of Electrical and Electronics Engineers (IEEE);jour.1033582;IEEE Journal of Solid-State Circuits
Closed;pub.1061360689;2015;pblshr.1000263;Institute of Electrical and Electronics Engineers (IEEE);jour.1137318;IEEE Geoscience and Remote Sensing Letters
Closed;pub.1061424331;2016;pblshr.1000263;Institute of Electrical and Electronics Engineers (IEEE);jour.1033581;IEEE Signal Processing Magazine
Closed;pub.1061480172;2017;pblshr.1000263;Institute of Electrical and Electronics Engineers (IEEE);jour.1033500;IEEE Transactions on Automatic Control
Grün;pub.1061488253;2015;pblshr.1000263;Institute of Electrical and Electronics Engineers (IEEE);jour.1295784;IEEE Transactions on Cognitive and Developmental Systems
